x,y,label
6306.177215189873,8402.481012658227,fibroblast of cardiac tissue
4587.4689655172415,3633.7241379310335,fibroblast of cardiac tissue
8565.853107344632,3896.084745762712,immature innate lymphoid cell
2645.895604395605,7247.884615384615,cardiac muscle myoblast
7366.411602209945,4524.767955801105,fibroblast of cardiac tissue
4188.721951219512,7921.141463414634,cardiac muscle myoblast
1579.5826086956522,7316.813043478261,fibroblast of cardiac tissue
2333.579545454545,6012.056818181818,fibroblast of cardiac tissue
4354.008510638298,6482.659574468085,smooth muscle myoblast
3835.6241610738257,4625.026845637584,fibroblast of cardiac tissue
6216.5921052631575,7013.236842105263,fibroblast of cardiac tissue
7511.960199004975,3750.238805970149,fibroblast of cardiac tissue
7122.281879194631,5032.120805369127,fibroblast of cardiac tissue
4960.133704735376,5069.24791086351,cardiac muscle myoblast
2873.4190871369296,7035.448132780083,cardiac muscle myoblast
3091.425,2775.55,fibroblast of cardiac tissue
3971.484693877551,5946.117346938776,cardiac muscle myoblast
6024.063897763578,4072.0894568690096,cardiac muscle myoblast
6791.433962264151,4876.122641509434,fibroblast of cardiac tissue
5658.322222222222,3075.2,fibroblast of cardiac tissue
8396.327102803738,4803.420560747663,fibroblast of cardiac tissue
4580.379888268157,3880.0111731843576,fibroblast of cardiac tissue
2625.008670520231,6339.812138728324,cardiac muscle myoblast
4560.411764705882,3744.3222506393854,cardiac muscle myoblast
4655.279702970297,2786.982673267327,cardiac muscle myoblast
3694.140939597316,3679.181208053691,fibroblast of cardiac tissue
2902.198380566801,6025.558704453441,cardiac muscle myoblast
3182.757225433526,3098.78612716763,fibroblast of cardiac tissue
4529.255882352942,5240.6882352941175,smooth muscle myoblast
6547.777777777777,4386.62091503268,fibroblast of cardiac tissue
2937.0476190476197,2701.6071428571427,cardiac muscle myoblast
1730.8783783783783,6595.790540540541,cardiac muscle myoblast
1367.892405063291,6194.167721518988,fibroblast of cardiac tissue
2990.1079136690646,1830.6906474820144,cardiac endothelial cell
7940.37843551797,2913.317124735729,cardiac endothelial cell
5386.212871287129,6853.5,fibroblast of cardiac tissue
4590.775,6510.36,cardiac endothelial cell
7506.886363636364,1767.5636363636363,cardiac muscle myoblast
6663.829145728643,8480.994974874371,immature innate lymphoid cell
7627.796153846154,2860.246153846154,fibroblast of cardiac tissue
2090.038277511961,7592.464114832536,cardiac muscle myoblast
7514.995145631068,2749.4368932038838,fibroblast of cardiac tissue
3766.339393939394,4474.615151515151,cardiac muscle myoblast
1995.4025,7577.65,cardiac muscle myoblast
2926.2190812720846,3278.879858657244,fibroblast of cardiac tissue
3772.581227436823,4181.039711191335,fibroblast of cardiac tissue
3102.3367346938776,2550.2908163265306,fibroblast of cardiac tissue
4857.474358974359,6205.957264957265,cardiac muscle myoblast
6658.253886010362,2245.0932642487046,cardiac muscle myoblast
5932.757575757576,5334.242424242424,fibroblast of cardiac tissue
1031.7333333333331,4531.26,fibroblast of cardiac tissue
2244.7021276595747,3035.117021276596,fibroblast of cardiac tissue
2064.836363636364,5534.993939393939,fibroblast of cardiac tissue
4356.584112149532,6418.3644859813085,fibroblast of cardiac tissue
2864.2357142857145,6353.307142857143,cardiac muscle myoblast
4206.766949152542,7459.487288135593,fibroblast of cardiac tissue
5084.380733944954,6211.188073394495,fibroblast of cardiac tissue
6219.634782608696,2352.034782608696,immature innate lymphoid cell
2257.772563176896,3714.3429602888086,fibroblast of cardiac tissue
3326.9142857142856,3171.8761904761905,cardiac muscle myoblast
4370.498614958448,1027.8642659279778,cardiac endothelial cell
8301.439306358381,6577.086705202312,fibroblast of cardiac tissue
4283.935483870968,5117.086021505376,cardiac endothelial cell
7648.185185185185,6960.0,fibroblast of cardiac tissue
4290.615942028986,3537.1521739130435,cardiac muscle myoblast
5296.973333333333,7839.568888888889,fibroblast of cardiac tissue
1472.0608108108108,7452.47972972973,fibroblast of cardiac tissue
5366.775862068966,4142.574712643678,fibroblast of cardiac tissue
1772.3942307692307,3696.764423076923,cardiac muscle myoblast
1977.8085106382975,5260.255319148936,fibroblast of cardiac tissue
5172.941747572816,6778.703883495145,fibroblast of cardiac tissue
2564.673170731707,5153.985365853659,fibroblast of cardiac tissue
3678.005847953216,2535.707602339181,cardiac muscle myoblast
5109.569696969697,6502.648484848485,fibroblast of cardiac tissue
8403.64039408867,6693.330049261083,fibroblast of cardiac tissue
3660.2924528301887,3972.438679245283,cardiac muscle myoblast
8391.639784946237,7293.080645161291,immature innate lymphoid cell
4443.402489626556,2032.286307053942,fibroblast of cardiac tissue
8520.016666666666,5492.605555555556,fibroblast of cardiac tissue
1107.206278026906,5251.6188340807175,fibroblast of cardiac tissue
2738.010563380282,6155.06338028169,fibroblast of cardiac tissue
7585.352272727273,5791.034090909091,fibroblast of cardiac tissue
8341.470930232557,2775.43023255814,cardiac muscle myoblast
2659.88326848249,7464.140077821012,cardiac muscle myoblast
4588.814589665653,5609.659574468085,cardiac muscle myoblast
5452.164179104478,5853.2835820895525,fibroblast of cardiac tissue
8172.8669527897,4672.523605150214,fibroblast of cardiac tissue
3502.201438848921,1604.2589928057555,cardiac muscle myoblast
7515.693227091633,6489.123505976096,fibroblast of cardiac tissue
3134.7655502392345,6428.7799043062205,fibroblast of cardiac tissue
6161.85625,8463.025,fibroblast of cardiac tissue
4101.629120879121,8516.063186813188,fibroblast of cardiac tissue
7407.690690690691,8430.492492492493,neuronal receptor cell
8319.900763358779,3694.106870229008,cardiac endothelial cell
2128.104895104895,2567.076923076923,fibroblast of cardiac tissue
1010.7439024390244,4103.280487804878,fibroblast of cardiac tissue
3116.225,3719.05,fibroblast of cardiac tissue
7397.6875,6966.51875,fibroblast of cardiac tissue
7791.932515337423,6588.300613496933,fibroblast of cardiac tissue
2405.802281368821,3627.8441064638782,cardiac muscle myoblast
4513.333333333333,1198.191111111111,cardiac muscle myoblast
935.779411764706,4466.441176470588,fibroblast of cardiac tissue
2850.732026143791,6613.562091503268,cardiac muscle myoblast
3442.0079365079364,4005.531746031746,fibroblast of cardiac tissue
5160.703703703704,7749.614814814815,fibroblast of cardiac tissue
4098.337931034483,6873.827586206897,fibroblast of cardiac tissue
6696.448979591837,7255.359183673469,fibroblast of cardiac tissue
8476.604060913705,2899.228426395939,cardiac muscle myoblast
7971.731308411215,2085.9392523364486,cardiac muscle myoblast
2428.496932515337,6679.926380368098,native cell
7283.533980582524,6049.883495145631,fibroblast of cardiac tissue
7210.005617977528,2147.061797752809,cardiac muscle myoblast
4396.550561797752,5191.067415730337,fibroblast of cardiac tissue
7680.275862068966,2681.4827586206898,fibroblast of cardiac tissue
6982.657657657658,8215.855855855856,fibroblast of cardiac tissue
3461.8283582089557,5483.641791044776,fibroblast of cardiac tissue
6784.771513353116,4030.005934718101,fibroblast of cardiac tissue
8278.557291666666,7595.234375,immature innate lymphoid cell
6960.286956521739,4406.939130434783,fibroblast of cardiac tissue
7654.62,2059.5333333333333,fibroblast of cardiac tissue
4627.628571428571,5815.062857142857,fibroblast of cardiac tissue
4342.205128205128,2524.3760683760684,cardiac muscle myoblast
5969.43670886076,4553.322784810127,fibroblast of cardiac tissue
5860.944785276074,6424.846625766872,fibroblast of cardiac tissue
5687.656603773585,7469.301886792453,fibroblast of cardiac tissue
2133.5836177474403,6604.296928327645,fibroblast of cardiac tissue
2834.0143266475643,6441.312320916905,cardiac muscle myoblast
4296.899497487437,6775.78391959799,fibroblast of cardiac tissue
7536.9609375,1529.9765625,cardiac endothelial cell
3833.572413793104,5670.544827586207,fibroblast of cardiac tissue
888.2535885167464,3932.354066985646,fibroblast of cardiac tissue
944.1006289308176,4233.471698113208,fibroblast of cardiac tissue
5817.664179104478,3173.5,fibroblast of cardiac tissue
4145.925,6096.566666666667,fibroblast of cardiac tissue
8397.079439252337,3904.654205607477,immature innate lymphoid cell
7044.569892473119,6253.720430107527,fibroblast of cardiac tissue
3448.246963562753,4985.028340080971,fibroblast of cardiac tissue
5850.205128205128,3675.891025641026,cardiac muscle myoblast
4323.62015503876,3114.5038759689924,fibroblast of cardiac tissue
7654.498360655738,7689.416393442623,fibroblast of cardiac tissue
7282.223404255319,3882.234042553192,fibroblast of cardiac tissue
6401.420382165605,7107.006369426752,fibroblast of cardiac tissue
2884.2662337662337,6388.714285714285,cardiac muscle myoblast
6728.877022653722,3818.631067961165,cardiac muscle myoblast
6653.986013986014,3225.5594405594406,fibroblast of cardiac tissue
4909.523076923077,7892.461538461538,fibroblast of cardiac tissue
5278.994350282486,6637.118644067797,cardiac muscle myoblast
5973.508196721312,1814.3169398907105,fibroblast of cardiac tissue
3057.7927927927926,2178.252252252252,cardiac muscle myoblast
4603.618644067797,3459.008474576271,immature innate lymphoid cell
8424.172043010753,4765.849462365592,fibroblast of cardiac tissue
2043.6296296296296,7968.718518518518,cardiac muscle myoblast
2258.596685082873,7787.03314917127,immature innate lymphoid cell
4241.690607734807,3164.6906077348067,fibroblast of cardiac tissue
5135.880281690141,1110.7887323943662,fibroblast of cardiac tissue
4237.264822134387,3621.573122529645,pericyte
4032.375,2624.1136363636365,cardiac muscle myoblast
3517.1758241758243,4045.93956043956,fibroblast of cardiac tissue
7095.9,7695.107692307693,fibroblast of cardiac tissue
3855.222797927461,2028.2953367875648,cardiac endothelial cell
7181.56015037594,4453.654135338345,fibroblast of cardiac tissue
3788.137142857143,4252.628571428571,fibroblast of cardiac tissue
1286.5656108597284,6119.68778280543,fibroblast of cardiac tissue
4529.872549019608,3556.8872549019607,cardiac muscle myoblast
2738.793103448276,5134.747126436781,cardiac muscle myoblast
3124.106918238994,1454.4842767295595,cardiac muscle myoblast
7582.624664879357,2073.804289544236,cardiac muscle myoblast
1408.4772727272727,5749.856060606061,fibroblast of cardiac tissue
8376.265,4257.77,immature innate lymphoid cell
3740.6745562130177,6099.863905325444,fibroblast of cardiac tissue
1344.5655737704917,4942.44262295082,fibroblast of cardiac tissue
6558.392156862745,3955.196078431373,cardiac endothelial cell
4903.741463414634,7330.778048780488,fibroblast of cardiac tissue
3920.6641025641024,4444.366666666667,cardiac muscle myoblast
3275.4965034965035,8080.811188811189,native cell
8195.180327868853,4068.688524590164,cardiac muscle myoblast
2776.724550898204,6287.508982035928,cardiac muscle myoblast
2163.965909090909,3952.1420454545455,fibroblast of cardiac tissue
4916.807843137255,5214.176470588235,cardiac muscle myoblast
3792.528,2676.104,cardiac endothelial cell
2147.1866666666665,6106.34,fibroblast of cardiac tissue
6197.173333333333,3166.48,fibroblast of cardiac tissue
3731.945544554456,1074.782178217822,fibroblast of cardiac tissue
8040.702797202797,4212.755244755244,fibroblast of cardiac tissue
3471.6306306306305,3974.3783783783774,fibroblast of cardiac tissue
7961.944,2965.84,cardiac endothelial cell
4435.448717948718,7223.958333333333,cardiac muscle myoblast
2869.1627906976746,2712.223255813953,cardiac muscle myoblast
3104.688442211055,7786.603015075377,neuronal receptor cell
1412.0742358078603,7500.397379912663,fibroblast of cardiac tissue
4336.61052631579,6718.3105263157895,fibroblast of cardiac tissue
4263.963190184049,2013.993865030675,fibroblast of cardiac tissue
4965.141176470588,4746.796078431373,fibroblast of cardiac tissue
4125.605839416058,6314.481751824817,smooth muscle myoblast
3036.3882352941177,6955.870588235294,fibroblast of cardiac tissue
1443.924,4039.896,fibroblast of cardiac tissue
1029.9333333333334,6285.948717948718,fibroblast of cardiac tissue
3592.368932038835,2262.276699029126,cardiac endothelial cell
6291.014336917563,5868.978494623656,fibroblast of cardiac tissue
5977.6277372262775,7451.467153284671,fibroblast of cardiac tissue
6576.682080924856,6545.670520231214,cardiac muscle myoblast
3411.70625,3952.8875,fibroblast of cardiac tissue
4294.0,4138.789473684211,fibroblast of cardiac tissue
4419.419463087248,7342.1510067114095,fibroblast of cardiac tissue
2267.929347826087,7568.635869565217,native cell
8520.125633232015,7920.014184397163,immature innate lymphoid cell
6544.340206185567,1605.2422680412371,fibroblast of cardiac tissue
8129.698717948718,6633.6858974358975,fibroblast of cardiac tissue
8327.511904761905,4780.797619047619,cardiac endothelial cell
7810.349514563107,4823.092233009709,fibroblast of cardiac tissue
2936.5761589403974,3612.092715231788,fibroblast of cardiac tissue
2726.2118226600987,6422.527093596059,cardiac muscle myoblast
4553.15,8238.51875,fibroblast of cardiac tissue
3259.367231638418,5384.073446327684,fibroblast of cardiac tissue
3428.302752293578,5274.256880733945,fibroblast of cardiac tissue
7723.685039370079,7178.582677165355,fibroblast of cardiac tissue
3968.0068027210887,5226.65306122449,fibroblast of cardiac tissue
3951.928571428572,5443.285714285715,fibroblast of cardiac tissue
4362.339712918661,2498.454545454545,cardiac muscle myoblast
3310.858638743456,1820.502617801047,cardiac muscle myoblast
1638.04,6564.78,fibroblast of cardiac tissue
5027.597122302158,8311.06474820144,fibroblast of cardiac tissue
5510.953642384106,2446.523178807947,cardiac muscle myoblast
2968.1620689655174,6786.293103448276,cardiac muscle myoblast
4261.822222222222,1251.0444444444445,fibroblast of cardiac tissue
6481.748502994012,2697.7844311377244,cardiac muscle myoblast
7603.463768115942,8312.608695652174,cardiac endothelial cell
1393.719696969697,3366.060606060606,cardiac endothelial cell
5813.378109452737,5648.139303482587,fibroblast of cardiac tissue
7968.050632911392,8128.670886075949,fibroblast of cardiac tissue
3168.012578616352,7068.880503144655,fibroblast of cardiac tissue
3998.466367713004,8089.860986547085,fibroblast of cardiac tissue
8367.992248062015,8053.596899224806,immature innate lymphoid cell
2068.6506024096384,7230.895582329317,cardiac endothelial cell
2506.2580645161293,5214.5161290322585,fibroblast of cardiac tissue
2448.024509803922,2230.4901960784314,cardiac muscle myoblast
3867.752212389381,1623.3185840707963,fibroblast of cardiac tissue
8067.780748663102,8461.893048128342,fibroblast of cardiac tissue
8069.455128205128,7632.044871794872,fibroblast of cardiac tissue
7834.030534351145,6121.793893129771,fibroblast of cardiac tissue
4373.699059561129,3182.611285266458,fibroblast of cardiac tissue
3215.9772727272725,2162.196969696969,fibroblast of cardiac tissue
6441.676258992806,2702.7877697841727,cardiac muscle myoblast
7768.431952662722,7026.526627218935,cardiac endothelial cell
3012.254385964912,2511.0263157894738,immature innate lymphoid cell
2586.2991071428573,5593.696428571428,fibroblast of cardiac tissue
